election_id,election_date,office,district_display,reason,num_candidates_admitted,write_in_share,top_write_in_share
165528,2024-11-05,State Representative,11th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
165511,2024-11-05,State Representative,11th Essex,uncontested: fewer than two candidates,1,0.0,0.0
165546,2024-11-05,State Representative,11th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
165443,2024-11-05,State Representative,11th Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
165458,2024-11-05,State Representative,11th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
165543,2024-11-05,State Representative,11th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
165397,2024-11-05,State Representative,12th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
165534,2024-11-05,State Representative,12th Essex,uncontested: fewer than two candidates,1,0.0,0.0
165476,2024-11-05,State Representative,12th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
165447,2024-11-05,State Representative,12th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165533,2024-11-05,State Representative,12th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
165429,2024-11-05,State Representative,12th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
165399,2024-11-05,State Representative,12th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
165529,2024-11-05,State Representative,13th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
165466,2024-11-05,State Representative,13th Essex,uncontested: fewer than two candidates,1,0.0,0.0
165428,2024-11-05,State Representative,13th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
165556,2024-11-05,State Representative,13th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
165338,2024-11-05,State Representative,14th Essex,uncontested: fewer than two candidates,1,0.0,0.0
165310,2024-11-05,State Representative,14th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165507,2024-11-05,State Representative,14th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
165419,2024-11-05,State Representative,14th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
165552,2024-11-05,State Representative,14th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
165495,2024-11-05,State Representative,15th Essex,uncontested: fewer than two candidates,1,0.0,0.0
165506,2024-11-05,State Representative,15th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165446,2024-11-05,State Representative,15th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
165416,2024-11-05,State Representative,15th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
165554,2024-11-05,State Representative,15th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
165503,2024-11-05,State Representative,16th Essex,uncontested: fewer than two candidates,1,0.0,0.0
165457,2024-11-05,State Representative,16th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165541,2024-11-05,State Representative,16th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
165555,2024-11-05,State Representative,16th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
165348,2024-11-05,State Representative,17th Essex,uncontested: fewer than two candidates,1,0.0,0.0
165423,2024-11-05,State Representative,17th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
165504,2024-11-05,State Representative,17th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
165347,2024-11-05,State Representative,18th Essex,uncontested: fewer than two candidates,1,0.0,0.0
165414,2024-11-05,State Representative,18th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
165470,2024-11-05,State Representative,18th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
165540,2024-11-05,State Representative,19th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
165324,2024-11-05,State Representative,1st Berkshire,uncontested: fewer than two candidates,1,0.0,0.0
165337,2024-11-05,State Representative,1st Essex,uncontested: fewer than two candidates,1,0.0,0.0
165366,2024-11-05,State Representative,1st Franklin,uncontested: fewer than two candidates,1,0.0,0.0
165442,2024-11-05,State Representative,1st Hampden,uncontested: fewer than two candidates,1,0.0,0.0
165459,2024-11-05,State Representative,1st Hampshire,uncontested: fewer than two candidates,1,0.0,0.0
165537,2024-11-05,State Representative,1st Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
165418,2024-11-05,State Representative,1st Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
165515,2024-11-05,State Representative,20th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165390,2024-11-05,State Representative,21st Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165355,2024-11-05,State Representative,23rd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165354,2024-11-05,State Representative,24th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165449,2024-11-05,State Representative,25th Middlesex,no usable two-candidate contest,2,0.02486855193974705,0.02486855193974705
165451,2024-11-05,State Representative,26th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165544,2024-11-05,State Representative,27th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165480,2024-11-05,State Representative,28th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165450,2024-11-05,State Representative,29th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165535,2024-11-05,State Representative,2nd Berkshire,uncontested: fewer than two candidates,1,0.0,0.0
165475,2024-11-05,State Representative,2nd Hampden,uncontested: fewer than two candidates,1,0.0,0.0
165477,2024-11-05,State Representative,2nd Hampshire,uncontested: fewer than two candidates,1,0.0,0.0
165456,2024-11-05,State Representative,2nd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165422,2024-11-05,State Representative,2nd Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
165539,2024-11-05,State Representative,30th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165549,2024-11-05,State Representative,31st Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165517,2024-11-05,State Representative,32nd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165518,2024-11-05,State Representative,33rd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165523,2024-11-05,State Representative,34th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165516,2024-11-05,State Representative,35th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165472,2024-11-05,State Representative,36th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165311,2024-11-05,State Representative,37th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165478,2024-11-05,State Representative,3rd Bristol,uncontested: fewer than two candidates,1,0.0,0.0
165496,2024-11-05,State Representative,3rd Essex,uncontested: fewer than two candidates,1,0.0,0.0
165329,2024-11-05,State Representative,3rd Hampden,uncontested: fewer than two candidates,1,0.0,0.0
165344,2024-11-05,State Representative,3rd Hampshire,uncontested: fewer than two candidates,1,0.0,0.0
165406,2024-11-05,State Representative,3rd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165498,2024-11-05,State Representative,3rd Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
165463,2024-11-05,State Representative,3rd Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
165427,2024-11-05,State Representative,3rd Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
165485,2024-11-05,State Representative,3rd Worcester,uncontested: fewer than two candidates,1,0.0,0.0
165455,2024-11-05,State Representative,4th Barnstable,uncontested: fewer than two candidates,1,0.0,0.0
165532,2024-11-05,State Representative,4th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
165502,2024-11-05,State Representative,4th Essex,uncontested: fewer than two candidates,1,0.0,0.0
165487,2024-11-05,State Representative,4th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165553,2024-11-05,State Representative,4th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
165521,2024-11-05,State Representative,4th Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
165420,2024-11-05,State Representative,4th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
165461,2024-11-05,State Representative,5th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
165527,2024-11-05,State Representative,5th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165438,2024-11-05,State Representative,5th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
165494,2024-11-05,State Representative,5th Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
165417,2024-11-05,State Representative,5th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
165387,2024-11-05,State Representative,5th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
165483,2024-11-05,State Representative,6th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
165328,2024-11-05,State Representative,6th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
165489,2024-11-05,State Representative,6th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165381,2024-11-05,State Representative,6th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
165425,2024-11-05,State Representative,6th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
165482,2024-11-05,State Representative,7th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
165542,2024-11-05,State Representative,7th Essex,uncontested: fewer than two candidates,1,0.0,0.0
165392,2024-11-05,State Representative,7th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
165368,2024-11-05,State Representative,7th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165303,2024-11-05,State Representative,7th Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
165424,2024-11-05,State Representative,7th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
165510,2024-11-05,State Representative,8th Essex,uncontested: fewer than two candidates,1,0.0,0.0
165460,2024-11-05,State Representative,8th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
165500,2024-11-05,State Representative,8th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165520,2024-11-05,State Representative,8th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
165415,2024-11-05,State Representative,8th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
165394,2024-11-05,State Representative,8th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
165467,2024-11-05,State Representative,9th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
165512,2024-11-05,State Representative,9th Essex,uncontested: fewer than two candidates,1,0.0,0.0
165547,2024-11-05,State Representative,9th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
165492,2024-11-05,State Representative,9th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
165351,2024-11-05,State Representative,"Barnstable, Dukes and Nantucket",uncontested: fewer than two candidates,1,0.0,0.0
165484,2024-11-05,State Senate,1st Bristol and Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
165497,2024-11-05,State Senate,1st Essex,uncontested: fewer than two candidates,1,0.0,0.0
165437,2024-11-05,State Senate,1st Essex and Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165430,2024-11-05,State Senate,1st Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
165400,2024-11-05,State Senate,1st Worcester,uncontested: fewer than two candidates,1,0.0,0.0
165319,2024-11-05,State Senate,2nd Bristol and Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
165339,2024-11-05,State Senate,2nd Essex and Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165452,2024-11-05,State Senate,2nd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165433,2024-11-05,State Senate,2nd Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
165378,2024-11-05,State Senate,2nd Worcester,uncontested: fewer than two candidates,1,0.0,0.0
165514,2024-11-05,State Senate,3rd Essex,uncontested: fewer than two candidates,1,0.0,0.0
165391,2024-11-05,State Senate,3rd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165356,2024-11-05,State Senate,4th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165519,2024-11-05,State Senate,5th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165464,2024-11-05,State Senate,First Plymouth & Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
165462,2024-11-05,State Senate,Hampden,uncontested: fewer than two candidates,1,0.0,0.0
165330,2024-11-05,State Senate,Hampden and Hampshire,uncontested: fewer than two candidates,1,0.0,0.0
165393,2024-11-05,State Senate,"Hampden, Hampshire & Worcester",uncontested: fewer than two candidates,1,0.0,0.0
165345,2024-11-05,State Senate,"Hampshire, Franklin and Worcester",uncontested: fewer than two candidates,1,0.0,0.0
165369,2024-11-05,State Senate,Middlesex and Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
165431,2024-11-05,State Senate,Middlesex and Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
165312,2024-11-05,State Senate,Middlesex and Worcester,uncontested: fewer than two candidates,1,0.0,0.0
165448,2024-11-05,State Senate,Norfolk & Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
165305,2024-11-05,State Senate,Norfolk and Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
165432,2024-11-05,State Senate,Norfolk and Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
165439,2024-11-05,State Senate,"Norfolk, Plymouth & Bristol",uncontested: fewer than two candidates,1,0.0,0.0
165382,2024-11-05,State Senate,Second Plymouth & Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
165396,2024-11-05,State Senate,Suffolk and Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
